/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_51_412.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_51_412.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_51_412.jpg,0.2,0,0,12.0505
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_51_496.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_51_496.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_51_496.jpg,0.4,0,0,11.93643
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_51_580.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_51_580.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_51_580.jpg,0.6000001,0,0,11.74758
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_51_666.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_51_666.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_51_666.jpg,0.8500001,0,0,11.56793
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_52_779.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_52_779.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_52_779.jpg,-0.45,1,0,18.56214
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_52_861.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_52_861.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_52_861.jpg,-0.6500001,1,0,19.24975
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_52_946.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_52_946.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_52_946.jpg,-0.7675767,1,0,19.89806
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_53_030.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_53_030.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_53_030.jpg,-0.5166657,0.749089,0,20.54715
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_54_301.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_54_301.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_54_301.jpg,0.5500001,0,0,23.22601
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_54_388.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_54_388.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_54_388.jpg,0.7500002,0,0,22.82593
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_55_134.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_55_134.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_55_134.jpg,-0.755283,0,0,20.21452
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_55_214.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_55_214.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_55_214.jpg,-0.8865075,0,0,19.78815
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_55_296.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_55_296.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_55_296.jpg,-0.6410503,0,0,19.55093
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_55_390.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_55_390.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_55_390.jpg,-0.358603,0,0,19.75073
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_124.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_124.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_124.jpg,-0.6000001,0,0,22.30606
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_223.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_223.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_223.jpg,-0.4153111,0,0,22.03175
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_324.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_324.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_324.jpg,-0.111012,0,0,21.81712
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_431.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_431.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_431.jpg,0,0,0,21.58978
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_532.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_532.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_532.jpg,0,0,0,21.34268
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_637.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_637.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_637.jpg,0.15,0.3136375,0,21.36261
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_741.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_741.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_741.jpg,0.4,0.6260726,0,21.74229
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_57_848.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_57_848.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_57_848.jpg,0.6500001,0.3059034,0,21.84061
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_58_514.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_58_514.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_58_514.jpg,-0.45,0,0,20.09314
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_58_604.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_58_604.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_58_604.jpg,-0.7,0,0,19.91422
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_58_694.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_58_694.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_58_694.jpg,-0.8158343,0,0,19.57771
