/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_47_887.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_47_887.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_47_887.jpg,0,0,0,5.962566E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_47_977.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_47_977.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_47_977.jpg,0,0,0,6.760413E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_066.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_066.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_066.jpg,0,0,0,4.234023E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_154.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_154.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_154.jpg,0,0,0,2.108745E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_242.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_242.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_242.jpg,0,0,0,3.72735E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_331.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_331.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_331.jpg,0,0,0,3.469194E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_421.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_421.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_421.jpg,-0.1,0,0,4.836915E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_508.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_508.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_508.jpg,-0.3,0,0,6.3748E-06
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_601.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_601.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_601.jpg,-0.5000001,0.264405,0,0.1622323
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_689.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_689.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_689.jpg,-0.7500002,0.5307963,0,0.6628904
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_778.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_778.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_778.jpg,-0.650121,0.2556095,0,1.07031
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_868.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_868.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_868.jpg,-0.3792358,0,0,1.122737
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_48_953.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_48_953.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_48_953.jpg,-0.1209419,0,0,1.114692
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_49_040.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_49_040.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_49_040.jpg,0,0,0,1.102866
/home/mandermo/Downloads/recoverydriving1/IMG/center_2017_08_28_18_04_49_126.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/left_2017_08_28_18_04_49_126.jpg,/home/mandermo/Downloads/recoverydriving1/IMG/right_2017_08_28_18_04_49_126.jpg,-0.1,0.127239,0,1.122544
